memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,3790117,0.036294,4582639,3811390,96.0
128,cold,True,3592220,0.049554,4416820,3645650,96.0
128,cold,True,3744128,0.040798,4578746,3763250,96.0
128,cold,True,3546048,0.044917,4272849,3584840,96.0
128,cold,True,3858922,0.050797,4636255,3879390,96.0
128,cold,True,3668809,0.057099,4633545,3688300,96.0
128,cold,True,3790236,0.035092,4629543,3809870,96.0
128,cold,True,3491194,0.050081,4220679,3541190,96.0
128,cold,True,3772295,0.046684,4578753,3821430,96.0
128,cold,True,3943984,0.035227,4706520,3964090,96.0
128,cold,True,3592279,0.038476,4414632,3631870,96.0
128,cold,True,3791552,0.035538,4587078,3831610,96.0
128,cold,True,3748379,0.051642,4633712,3808030,96.0
128,cold,True,3542033,0.043516,4373299,3562470,96.0
128,cold,True,3536353,0.044812,4265681,3575180,96.0
128,cold,True,3727172,0.037175,4614959,3784280,96.0
128,cold,True,3767027,0.04485,4594290,3785800,96.0
128,cold,True,3822954,0.045304,4660741,3842210,96.0
128,cold,True,3732044,0.053473,4535820,3770560,96.0
128,cold,True,3797720,0.049969,4574083,3816720,96.0
128,cold,True,3820780,0.050192,4661099,3879400,96.0
128,cold,True,3791508,0.054596,4631457,3809760,96.0
128,cold,True,3840304,0.038393,4633672,3879140,96.0
128,cold,True,3428175,0.054461,4203194,3468090,96.0
128,cold,True,3581649,0.035313,4375824,3601380,96.0
128,cold,True,3684127,0.034586,4461751,3722820,96.0
128,cold,True,3870504,0.046303,4684195,3910120,96.0
128,cold,True,3821801,0.044125,4631564,3860670,96.0
128,cold,True,3499539,0.050503,4228765,3501640,96.0
128,cold,True,3833827,0.036657,4630709,3835810,96.0
128,cold,True,3818149,0.036278,4689302,3875660,96.0
128,cold,True,3509363,0.038097,4631048,3511450,96.0
128,cold,True,3712793,0.043557,4630178,3750650,96.0
128,cold,True,3849505,0.050443,4660127,3907950,96.0
128,cold,True,3779615,0.058518,4632294,3829300,96.0
128,cold,True,3833569,0.045038,4701765,3835840,96.0
128,cold,True,3779111,0.051634,4581451,3798940,96.0
128,cold,True,3574417,0.050423,4320804,3631970,96.0
128,cold,True,3574455,0.034757,4415427,3595370,96.0
128,cold,True,3833625,0.037223,4636291,3852490,96.0
128,cold,True,3748600,0.044685,4614851,3751030,96.0
128,cold,True,3877365,0.048739,4660349,3907420,96.0
2048,cold,True,381380,0.046203,1267857,383010,96.0
2048,cold,True,324876,0.051433,1147194,327290,96.0
2048,cold,True,333521,0.036716,1146372,336360,96.0
2048,cold,True,399927,0.037364,1266614,0,
2048,cold,True,340349,0.045679,1132257,341810,96.0
2048,cold,True,338427,0.045574,1114178,340260,96.0
2048,cold,True,372368,0.051176,1188467,374340,96.0
2048,cold,True,361908,0.043805,1133919,365360,96.0
2048,cold,True,332557,0.043472,1124187,336110,96.0
